BatchNo,AreaPattern,Count
波次66,"(9, 2, 4, 5, 11, 12, 14, 15, 17)",1.0
波次66,"(9, 1, 3, 4, 6, 8, 16, 17)",1.0
波次66,"(9, 1, 2, 4, 5, 12, 13, 16, 17)",1.0
波次66,"(9, 1, 4, 14, 15, 16, 17)",1.0
波次66,"(9, 1, 3, 15, 16, 17)",1.0
波次66,"(9, 1, 2, 4, 11, 12, 16)",1.0
波次66,"(9, 1, 2, 3, 4, 7, 12, 14, 16)",1.0
波次66,"(9, 1, 2, 3, 4, 9, 11, 12, 16)",1.0
波次66,"(9, 1, 2, 4, 7, 11, 12, 16, 17)",1.0
波次66,"(9, 1, 4, 8, 9, 12, 15, 16)",1.0
波次66,"(9, 1, 4, 6, 8, 9, 11, 12, 15)",1.0
波次66,"(9, 1, 2, 3, 4, 9, 16, 17)",1.0
波次66,"(9, 1, 2, 3, 6, 11, 12, 16, 17)",1.0
波次66,"(9, 1, 2, 12, 13, 15, 17)",1.0
波次66,"(9, 1, 2, 4, 5, 8, 12, 16)",1.0
波次66,"(9, 5, 7, 8, 9, 12, 15, 17)",1.0
波次66,"(9, 1, 4, 6, 11, 12, 16, 17)",1.0
波次66,"(9, 1, 2, 8, 12, 16, 17)",1.0
波次66,"(9, 2, 3, 4, 9, 12, 16, 17)",1.0
波次66,"(9, 1, 4, 6, 7, 14, 15, 17)",1.0
波次66,"(9, 1, 4, 6, 7, 12, 16)",1.0
波次66,"(9, 1, 4, 6, 12, 13, 15)",1.0
波次66,"(9, 1, 4, 8, 12, 16, 17)",1.0
波次66,"(9, 1, 2, 4, 15, 17)",1.0
波次66,"(9, 4, 5, 6, 7, 12, 15, 17)",1.0
波次66,"(9, 1, 4, 8, 11, 14, 15, 17)",1.0
波次66,"(9, 1, 2, 5, 6, 11, 12, 16, 17)",1.0
波次66,"(9, 1, 2, 3, 4, 6, 12, 14, 16)",1.0
波次66,"(9, 1, 2, 7, 8, 12, 13, 15, 16, 17)",1.0
波次66,"(9, 1, 6, 7, 15, 16, 17)",1.0
波次66,"(9, 1, 5, 7, 12, 14, 15, 17)",1.0
波次66,"(9, 1, 3, 4, 6, 12, 16, 17)",1.0
波次66,"(9, 1, 2, 4, 9, 16, 17)",1.0
波次66,"(9, 1, 4, 6, 12, 15, 16)",1.0
波次66,"(9, 1, 2, 3, 5, 8, 12, 16, 17)",1.0
波次66,"(9, 1, 4, 7, 11, 15, 17)",1.0
波次66,"(9, 1, 3, 11, 12, 15, 17)",1.0
波次66,"(9, 4, 5, 12, 15, 16, 17)",1.0
波次66,"(9, 1, 4, 9, 14, 15, 17)",1.0
波次66,"(9, 4, 8, 11, 12, 14, 15, 16, 17)",1.0
波次66,"(9, 1, 2, 4, 15, 16, 17)",1.0
波次66,"(9, 1, 4, 11, 12, 14, 15, 17)",2.0
波次66,"(9, 1, 5, 8, 9, 12, 15, 17)",1.0
波次66,"(9, 3, 4, 5, 11, 12, 13, 16, 17)",1.0
波次66,"(9, 1, 2, 4, 6, 8, 16, 17)",1.0
波次66,"(9, 1, 5, 6, 12, 13, 16, 17)",1.0
波次66,"(9, 1, 7, 8, 11, 12, 16, 17)",1.0
波次66,"(9, 3, 6, 9, 12, 15, 16, 17)",1.0
波次66,"(9, 1, 2, 4, 14, 15, 16, 17)",1.0
波次66,"(9, 1, 4, 7, 8, 12, 13, 16, 17)",1.0
波次66,"(9, 1, 12, 14, 16, 17)",1.0
波次66,"(9, 1, 2, 4, 6, 12, 14, 15)",1.0
波次66,"(9, 1, 2, 4, 7, 8, 12, 15)",1.0
波次66,"(9, 1, 6, 11, 12, 14, 15, 16, 17)",1.0
波次66,"(9, 1, 4, 5, 6, 12, 14, 16, 17)",1.0
波次66,"(9, 1, 2, 3, 4, 12, 16)",1.0
波次66,"(9, 1, 2, 11, 12, 15, 16)",1.0
波次66,"(9, 2, 4, 5, 12, 15, 16, 17)",1.0
波次66,"(9, 4, 5, 7, 11, 12, 15, 16, 17)",1.0
波次66,"(9, 2, 4, 12, 15, 16)",1.0
波次66,"(9, 1, 2, 3, 4, 9, 12, 15)",1.0
波次66,"(9, 1, 4, 8, 12, 14, 15, 16)",1.0
波次66,"(9, 1, 2, 3, 4, 12, 15, 16, 17)",1.0
波次66,"(9, 1, 6, 8, 12, 16, 17)",1.0
波次66,"(9, 1, 2, 4, 8, 11, 12, 15)",1.0
波次66,"(9, 1, 3, 4, 5, 8, 12, 16, 17)",1.0
波次66,"(9, 1, 3, 11, 12, 15, 16, 17)",1.0
波次66,"(9, 1, 4, 6, 9, 16, 17)",1.0
波次66,"(9, 2, 4, 11, 12, 14, 16, 17)",1.0
波次66,"(9, 1, 2, 3, 4, 7, 12, 15, 17)",1.0
波次66,"(9, 3, 4, 9, 12, 14, 16, 17)",1.0
波次66,"(9, 1, 2, 6, 8, 12, 14, 16, 17)",1.0
波次66,"(9, 1, 4, 7, 9, 11, 12, 15)",1.0
波次66,"(9, 4, 9, 12, 13, 14, 15, 16, 17)",1.0
波次66,"(9, 1, 4, 6, 12, 15, 17)",1.0
波次66,"(9, 1, 2, 4, 5, 15, 17)",1.0
波次66,"(4, 1, 8, 12, 15)",1.0
波次66,"(4, 11, 12, 15, 17)",6.0
波次66,"(4, 3, 12, 15, 17)",5.0
波次66,"(4, 4, 11, 12, 15)",2.0
波次66,"(4, 3, 12, 16, 17)",6.0
波次66,"(4, 7, 12, 15, 17)",2.0
波次66,"(4, 2, 4, 12, 15)",2.0
波次66,"(4, 3, 4, 12, 16)",4.0
波次66,"(4, 3, 4, 12, 15)",4.0
波次66,"(4, 1, 12, 14, 15)",2.0
波次66,"(4, 3, 5, 12, 15)",3.0
波次66,"(4, 1, 4, 5, 16)",2.0
波次66,"(4, 1, 2, 4, 15)",1.0
波次66,"(4, 1, 11, 12, 15)",2.0
波次66,"(4, 2, 12, 15, 17)",5.0
波次66,"(4, 4, 8, 12, 15)",2.0
波次66,"(4, 1, 3, 12, 16)",3.0
波次66,"(4, 4, 13, 16, 17)",3.0
波次66,"(4, 2, 4, 12, 16)",2.0
波次66,"(4, 4, 7, 12, 15)",3.0
波次66,"(4, 2, 4, 14, 16)",4.0
波次66,"(4, 1, 11, 15, 17)",2.0
波次66,"(4, 1, 2, 12, 16)",2.0
波次66,"(4, 5, 12, 16, 17)",5.0
波次66,"(4, 4, 5, 12, 16)",8.0
波次66,"(4, 2, 4, 15, 17)",2.0
波次66,"(4, 1, 3, 4, 15)",1.0
波次66,"(4, 1, 5, 12, 15)",2.0
波次66,"(4, 11, 12, 16, 17)",6.0
波次66,"(4, 1, 8, 15, 17)",1.0
波次66,"(4, 1, 9, 12, 15)",1.0
波次66,"(4, 2, 4, 16, 17)",6.0
波次66,"(4, 5, 12, 15, 17)",2.0
波次66,"(4, 2, 12, 16, 17)",2.0
波次66,"(4, 1, 7, 15, 17)",1.0
波次66,"(4, 4, 8, 15, 17)",7.0
波次66,"(4, 1, 3, 16, 17)",3.0
波次66,"(4, 4, 7, 15, 17)",4.0
波次66,"(4, 4, 5, 12, 15)",3.0
波次66,"(4, 4, 5, 15, 17)",4.0
波次66,"(4, 1, 4, 11, 15)",3.0
波次66,"(4, 1, 5, 15, 17)",1.0
波次66,"(4, 1, 3, 4, 16)",3.0
波次66,"(4, 1, 2, 15, 17)",3.0
波次66,"(4, 1, 3, 15, 16)",1.0
波次66,"(4, 6, 12, 15, 17)",1.0
波次66,"(4, 1, 7, 12, 15)",2.0
波次66,"(4, 9, 12, 15, 17)",1.0
波次66,"(4, 4, 6, 12, 16)",1.0
波次66,"(4, 1, 6, 15, 17)",5.0
波次66,"(4, 1, 4, 6, 16)",2.0
波次66,"(4, 1, 2, 4, 16)",2.0
波次66,"(4, 1, 4, 7, 15)",3.0
波次66,"(4, 1, 14, 15, 17)",1.0
波次66,"(4, 1, 4, 11, 16)",4.0
波次66,"(4, 4, 14, 15, 17)",1.0
波次66,"(4, 6, 12, 16, 17)",3.0
波次66,"(4, 1, 4, 5, 15)",2.0
波次66,"(4, 1, 2, 15, 16)",3.0
波次66,"(4, 1, 4, 6, 15)",2.0
波次66,"(4, 1, 4, 9, 15)",2.0
波次66,"(4, 3, 4, 15, 17)",2.0
波次66,"(4, 8, 12, 15, 17)",1.0
波次66,"(4, 4, 6, 12, 15)",1.0
波次66,"(4, 1, 2, 16, 17)",4.0
波次66,"(4, 1, 4, 14, 15)",1.0
波次66,"(4, 1, 4, 8, 15)",1.0
波次66,"(4, 12, 14, 15, 17)",1.0
波次66,"(4, 7, 14, 16, 17)",2.0
波次66,"(4, 1, 3, 12, 15)",2.0
波次66,"(4, 1, 7, 12, 16)",1.0
波次66,"(4, 1, 3, 15, 17)",1.0
波次66,"(2, 16, 17)",63.0
波次66,"(2, 4, 15)",1.0
波次66,"(2, 15, 17)",79.0
波次66,"(8, 1, 4, 12, 15)",1.0
波次66,"(8, 1, 15)",1.0
波次66,"(8, 1, 12, 15, 16, 17)",1.0
波次66,"(8, 1, 4, 15, 17)",1.0
波次67,"(5, 4, 9, 12, 17)",7.0
波次67,"(5, 1, 11, 12, 13, 17)",1.0
波次67,"(5, 11, 12, 13)",4.0
波次67,"(5, 1, 2, 4, 9, 17)",1.0
波次67,"(5, 1, 4, 12, 14, 17)",1.0
波次67,"(5, 2, 8, 12, 14, 17)",1.0
波次67,"(5, 4, 6, 8, 12, 14)",2.0
波次67,"(5, 2, 4, 12, 14, 17)",2.0
波次67,"(5, 3, 5, 8, 12, 14)",1.0
波次67,"(5, 8, 9, 11, 12, 17)",3.0
波次67,"(5, 4, 9, 11, 14, 17)",3.0
波次67,"(5, 2, 4, 11, 12, 14)",3.0
波次67,"(5, 4, 8, 11, 14, 17)",2.0
波次67,"(5, 2, 3, 4, 11, 12)",2.0
波次67,"(5, 4, 5, 9, 14, 17)",1.0
波次67,"(5, 4, 8, 9, 11, 12)",4.0
波次67,"(5, 3, 4, 8, 11, 14)",3.0
波次67,"(5, 3, 8, 12, 14, 17)",1.0
波次67,"(5, 3, 4, 5, 8, 12)",3.0
波次67,"(5, 1, 3, 5, 11, 14)",1.0
波次67,"(5, 2, 4, 5, 11, 13)",1.0
波次67,"(5, 4, 11, 12, 13, 17)",4.0
波次67,"(5, 1, 2, 4, 5, 14)",1.0
波次67,"(5, 8, 11, 12, 13, 14)",1.0
波次67,"(5, 3, 9, 12, 13, 17)",2.0
波次67,"(5, 3, 5, 11, 14, 17)",2.0
波次67,"(5, 2, 8, 11, 12, 17)",2.0
波次67,"(5, 3, 4, 9, 12, 17)",1.0
波次67,"(5, 4, 7, 12, 13, 14)",2.0
波次67,"(5, 1, 3, 4, 8, 17)",1.0
波次67,"(5, 2, 4, 5, 9, 17)",1.0
波次67,"(5, 8, 12, 13, 14, 17)",1.0
波次67,"(5, 4, 8, 11, 12, 13)",1.0
波次67,"(5, 3, 5, 9, 12, 14)",1.0
波次67,"(5, 3, 4, 8, 12, 17)",4.0
波次67,"(5, 8, 11, 13, 14, 17)",2.0
波次67,"(5, 3, 11, 12, 14, 17)",1.0
波次67,"(5, 5, 8, 12, 13, 14)",1.0
波次67,"(5, 4, 5, 8, 11, 17)",2.0
波次67,"(5, 1, 3, 11, 13, 17)",1.0
波次67,"(5, 1, 3, 4, 12, 14)",2.0
波次67,"(5, 1, 2, 4, 14, 17)",2.0
波次67,"(5, 4, 12, 13, 17)",2.0
波次67,"(5, 4, 12, 14, 17)",3.0
波次67,"(5, 1, 3, 11, 12, 17)",2.0
波次67,"(5, 4, 9, 13, 14, 17)",3.0
波次67,"(5, 5, 7, 12, 14, 17)",2.0
波次67,"(5, 4, 5, 9, 12, 14)",2.0
波次67,"(5, 1, 2, 7, 9, 17)",2.0
波次67,"(5, 3, 4, 8, 11, 17)",6.0
波次67,"(5, 1, 4, 9, 13, 17)",3.0
波次67,"(5, 2, 4, 11, 14, 17)",2.0
波次67,"(5, 4, 7, 11, 12, 17)",1.0
波次67,"(5, 1, 5, 11)",3.0
波次67,"(5, 3, 11, 12, 13, 14)",1.0
波次67,"(5, 4, 9, 12, 14, 17)",4.0
波次67,"(5, 3, 4, 12, 17)",3.0
波次67,"(5, 1, 4, 5, 11, 17)",1.0
波次67,"(5, 2, 4, 9, 12, 17)",5.0
波次67,"(5, 4, 11, 12, 14)",3.0
波次67,"(5, 4, 5, 11, 14, 17)",2.0
波次67,"(5, 3, 4, 8, 11, 12)",1.0
波次67,"(5, 3, 4, 11, 12, 17)",2.0
波次67,"(5, 1, 4, 9, 12, 14)",1.0
波次67,"(5, 3, 4, 11, 12, 13)",4.0
波次67,"(5, 2, 5, 13, 14, 17)",1.0
波次67,"(5, 1, 4, 8, 11, 17)",2.0
波次67,"(5, 2, 4, 11, 12, 17)",3.0
波次67,"(5, 3, 8, 12, 13, 17)",3.0
波次67,"(5, 4, 8, 11, 13, 17)",1.0
波次67,"(5, 1, 3, 8)",2.0
波次67,"(5, 3, 5, 8, 9, 12)",3.0
波次67,"(5, 3, 4, 6, 12, 17)",1.0
波次67,"(5, 4, 6, 7, 12, 17)",1.0
波次67,"(5, 5, 7, 11, 12, 17)",3.0
波次67,"(5, 4, 11, 14, 17)",4.0
波次67,"(5, 3, 5, 12, 13, 14)",1.0
波次67,"(5, 2, 4, 7, 12, 17)",2.0
波次67,"(5, 3, 4, 7, 14, 17)",3.0
波次67,"(5, 1, 4, 9, 12, 17)",1.0
波次67,"(5, 3, 4, 9, 11, 17)",2.0
波次67,"(5, 3, 4, 11, 12, 14)",1.0
波次67,"(5, 4, 5, 7, 11, 17)",1.0
波次67,"(5, 3, 4, 12, 14, 17)",4.0
波次67,"(5, 4, 5, 9, 11, 12)",2.0
波次67,"(5, 3, 4, 5, 13, 14)",1.0
波次67,"(5, 2, 4, 9, 14, 17)",1.0
波次67,"(5, 5, 8, 12, 14, 17)",1.0
波次67,"(5, 3, 4, 8, 14, 17)",2.0
波次67,"(5, 1, 4, 11, 13, 17)",1.0
波次67,"(5, 1, 3, 9, 14, 17)",1.0
波次67,"(5, 4, 8, 11, 13, 14)",1.0
波次67,"(5, 1, 4, 8, 14)",3.0
波次67,"(5, 1, 4, 7, 14, 17)",1.0
波次67,"(5, 3, 4, 5, 11, 17)",2.0
波次67,"(5, 1, 3, 4, 13, 17)",1.0
波次67,"(5, 1, 11, 12, 14, 17)",2.0
波次67,"(5, 4, 12, 13, 14, 17)",1.0
波次67,"(5, 1, 3, 4, 12, 17)",2.0
波次67,"(5, 2, 4, 8, 12, 17)",2.0
波次67,"(5, 4, 8, 12, 17)",5.0
波次67,"(5, 5, 11, 12, 13, 14)",2.0
波次67,"(5, 2, 6, 8, 12, 17)",1.0
波次67,"(5, 4, 8, 9, 11, 14)",1.0
波次67,"(5, 1, 3, 5, 12, 13)",1.0
波次67,"(5, 2, 5, 8, 14, 17)",1.0
波次67,"(5, 9, 11, 13, 14, 17)",2.0
波次67,"(5, 4, 7, 8, 14, 17)",2.0
波次67,"(5, 3, 4, 5, 12, 14)",1.0
波次67,"(5, 3, 4, 11, 13, 14)",3.0
波次67,"(5, 1, 3, 6, 14, 17)",1.0
波次67,"(5, 3, 4, 7, 12, 14)",2.0
波次67,"(5, 1, 4, 5, 11, 12)",1.0
波次67,"(5, 3, 9, 11, 12, 17)",1.0
波次67,"(5, 4, 9, 11, 13, 14)",1.0
波次67,"(5, 1, 4, 11, 12, 17)",1.0
波次67,"(5, 1, 3, 4, 9, 17)",1.0
波次67,"(5, 2, 4, 8, 11, 17)",2.0
波次67,"(5, 4, 11, 13, 14, 17)",1.0
波次67,"(5, 2, 4, 9, 12, 14)",1.0
波次67,"(5, 2, 4, 5, 6, 17)",1.0
波次67,"(5, 2, 3, 4, 8, 12)",3.0
波次67,"(5, 4, 7, 11, 12, 14)",2.0
波次67,"(5, 1, 4, 5, 8, 14)",1.0
波次67,"(5, 3, 4, 7, 12, 17)",2.0
波次67,"(5, 1, 4, 8, 11, 12)",2.0
波次67,"(5, 4, 7, 8, 12, 14)",1.0
波次67,"(5, 11, 12, 14, 17)",2.0
波次67,"(5, 1, 8, 12, 13, 17)",1.0
波次67,"(5, 1, 2, 3, 4, 9)",1.0
波次67,"(5, 2, 9, 12, 14, 17)",1.0
波次67,"(5, 4, 8, 11, 12, 17)",2.0
波次67,"(5, 1, 2, 9, 12, 13)",1.0
波次67,"(5, 4, 7, 9, 11, 17)",1.0
波次67,"(5, 3, 4, 5, 8, 17)",1.0
波次67,"(5, 4, 7, 9, 14, 17)",1.0
波次67,"(5, 4, 8, 9, 11, 17)",1.0
波次67,"(5, 3, 8, 9, 12, 17)",1.0
波次67,"(5, 1, 3, 7, 12, 17)",1.0
波次67,"(5, 2, 4, 8, 9, 17)",1.0
波次67,"(5, 1, 7, 11, 12, 17)",1.0
波次67,"(5, 4, 7, 9, 12, 14)",1.0
波次67,"(5, 2, 3, 4, 13, 17)",1.0
波次67,"(5, 4, 8, 9, 12, 13)",1.0
波次67,"(5, 4, 8, 9, 13, 17)",2.0
波次67,"(5, 8, 9, 11, 12, 14)",1.0
波次67,"(5, 1, 9, 13, 14, 17)",1.0
波次67,"(5, 3, 4, 11, 13, 17)",1.0
波次67,"(5, 3, 4, 9, 11, 12)",1.0
波次67,"(5, 2, 5, 9, 14, 17)",1.0
波次67,"(5, 3, 8, 11, 12, 17)",1.0
波次67,"(5, 3, 4, 11, 14, 17)",2.0
波次67,"(5, 2, 5, 8, 12, 17)",1.0
波次67,"(5, 3, 11, 12, 13, 17)",1.0
波次67,"(5, 2, 4, 5, 8, 17)",1.0
波次67,"(5, 3, 7, 12, 14, 17)",1.0
波次67,"(5, 4, 5, 9, 11, 17)",1.0
波次67,"(5, 2, 3, 4, 8, 17)",1.0
波次67,"(5, 6, 11, 14, 17)",2.0
波次67,"(5, 3, 5, 9, 11, 12)",1.0
波次67,"(5, 8, 9, 12, 13, 17)",1.0
波次67,"(5, 4, 7, 11, 13, 17)",1.0
波次67,"(5, 1, 8, 12, 14, 17)",1.0
波次67,"(5, 4, 8, 13, 14, 17)",1.0
波次67,"(5, 1, 8, 9, 14, 17)",1.0
波次67,"(5, 3, 5, 11, 13, 17)",1.0
波次67,"(5, 1, 3, 4, 5, 14)",1.0
波次67,"(5, 1, 4, 5, 12, 14)",1.0
波次67,"(5, 1, 4, 8, 13, 17)",1.0
波次67,"(5, 1, 8, 11, 12, 17)",1.0
波次67,"(5, 4, 8, 9, 12, 14)",1.0
波次67,"(5, 3, 4, 5, 11, 12)",1.0
波次67,"(5, 4, 5, 7, 8, 12)",1.0
波次67,"(5, 7, 9, 11, 12, 17)",1.0
波次67,"(5, 4, 8, 12, 13, 17)",1.0
波次67,"(5, 5, 11, 13, 14, 17)",2.0
波次67,"(5, 4, 11, 12, 14, 17)",1.0
波次67,"(5, 4, 5, 13, 14, 17)",1.0
波次67,"(5, 1, 2, 4, 12, 14)",1.0
波次67,"(5, 3, 4, 12, 13, 14)",1.0
波次67,"(5, 1, 11, 13, 14, 17)",1.0
波次67,"(5, 1, 4, 5, 11, 14)",1.0
波次67,"(5, 4, 5, 8, 9, 11)",1.0
波次67,"(5, 3, 4, 5, 11, 14)",1.0
波次67,"(3, 3, 4, 8)",22.0
波次67,"(3, 9, 14, 17)",14.0
波次67,"(3, 3, 9, 12)",8.0
波次67,"(3, 12, 13, 14)",16.0
波次67,"(3, 9, 12, 14)",18.0
波次67,"(3, 3, 5, 12)",11.0
波次67,"(3, 3, 8, 17)",13.0
波次67,"(3, 3, 7, 17)",14.0
波次67,"(3, 4, 8, 9)",1.0
波次67,"(3, 3, 8, 12)",23.0
波次67,"(3, 3, 12, 14)",15.0
波次67,"(3, 8, 9, 17)",20.0
波次67,"(3, 3, 13, 17)",15.0
波次67,"(3, 3, 12, 13)",12.0
波次67,"(3, 3, 4, 9)",21.0
波次67,"(3, 3, 5, 17)",12.0
波次67,"(3, 11, 12, 13)",6.0
波次68,"(2, 1, 5)",59.0
波次68,"(2, 1, 13)",49.0
波次68,"(2, 1, 14)",63.0
波次68,"(2, 1, 7)",3.0
波次68,"(3, 1, 3, 13)",7.0
波次68,"(3, 1, 3, 8)",6.0
波次68,"(3, 1, 7, 12)",10.0
波次68,"(3, 1, 9, 13)",7.0
波次68,"(3, 1, 2, 9)",11.0
波次68,"(3, 1, 3, 5)",7.0
波次68,"(3, 1, 5, 8)",8.0
波次68,"(3, 1, 12, 14)",14.0
波次68,"(3, 1, 7, 8)",10.0
波次68,"(3, 1, 7, 14)",8.0
波次68,"(3, 1, 9, 12)",10.0
波次68,"(3, 1, 3, 12)",10.0
波次68,"(3, 1, 5, 12)",9.0
波次68,"(3, 1, 6, 12)",14.0
波次68,"(3, 1, 12, 13)",9.0
波次68,"(3, 1, 2, 13)",11.0
波次68,"(3, 1, 8, 13)",6.0
波次68,"(3, 1, 2, 7)",7.0
波次68,"(3, 1, 8, 17)",7.0
波次68,"(3, 1, 3, 7)",3.0
波次68,"(3, 1, 5, 17)",9.0
波次68,"(3, 1, 13, 17)",12.0
波次68,"(3, 1, 13, 14)",5.0
波次68,"(3, 1, 2, 5)",11.0
波次68,"(3, 1, 11, 13)",4.0
波次68,"(3, 1, 2, 3)",1.0
波次68,"(3, 1, 4, 8)",11.0
波次68,"(3, 1, 9, 14)",6.0
波次68,"(3, 1, 7, 13)",5.0
波次68,"(3, 1, 8, 11)",3.0
波次68,"(7, 1, 2, 3, 5, 9, 11)",1.0
波次68,"(7, 1, 4, 5, 11, 13, 17)",1.0
波次68,"(7, 1, 2, 4, 5, 6, 8, 13)",1.0
波次68,"(7, 1, 6, 8, 9, 11, 14)",1.0
波次68,"(7, 5, 7, 8, 12, 13, 17)",1.0
波次68,"(7, 1, 6, 7, 8, 9)",1.0
波次68,"(7, 1, 2, 3, 6, 9, 12, 13)",1.0
波次68,"(7, 1, 4, 7, 9, 14)",1.0
波次68,"(7, 2, 3, 5, 7, 9, 11, 12)",1.0
波次68,"(7, 1, 5, 6, 8, 12, 13)",1.0
波次68,"(7, 1, 3, 5, 9, 14)",1.0
波次68,"(7, 1, 2, 4, 8, 9, 11, 14)",1.0
波次68,"(7, 1, 3, 5, 6, 8, 17)",1.0
波次68,"(7, 1, 2, 3, 4, 8, 13)",1.0
波次68,"(7, 2, 4, 5, 9, 13, 17)",1.0
波次68,"(7, 1, 2, 5, 6, 8, 11, 12)",1.0
波次68,"(7, 1, 3, 6, 8, 11, 14)",1.0
波次68,"(7, 2, 5, 7, 12, 13, 17)",1.0
波次68,"(7, 1, 2, 4, 7, 8, 12, 13)",2.0
波次68,"(7, 1, 2, 7, 11, 12, 13, 17)",2.0
波次68,"(7, 1, 5, 6, 8, 9, 11)",1.0
波次68,"(7, 1, 7, 11, 13, 14)",1.0
波次68,"(7, 1, 4, 5, 6, 9, 14)",1.0
波次68,"(7, 1, 5, 7, 8, 11)",1.0
波次68,"(7, 1, 2, 6, 8, 11, 12, 14)",1.0
波次68,"(7, 1, 5, 7, 8, 9, 12)",1.0
波次68,"(7, 1, 5, 6, 9, 14)",1.0
波次68,"(7, 1, 2, 3, 5, 9)",1.0
波次68,"(7, 1, 2, 3, 7, 8, 12, 14)",1.0
波次68,"(7, 1, 5, 6, 8, 11, 17)",1.0
波次68,"(7, 1, 2, 3, 9, 12, 13)",1.0
波次68,"(7, 2, 3, 5, 7, 11, 13, 17)",1.0
波次68,"(7, 2, 3, 4, 7, 8, 9, 11)",1.0
波次68,"(7, 1, 2, 3, 8, 13, 17)",1.0
波次68,"(7, 1, 4, 5, 6, 11, 13)",1.0
波次68,"(7, 1, 3, 6, 7, 8, 12)",1.0
波次68,"(7, 3, 4, 5, 13, 14, 17)",1.0
波次68,"(7, 1, 3, 5, 7, 8, 9)",1.0
波次68,"(7, 1, 2, 5, 6, 7, 14, 17)",1.0
波次68,"(7, 4, 5, 8, 11, 13, 14, 17)",1.0
波次68,"(7, 1, 3, 6, 9, 12, 14)",2.0
波次68,"(7, 1, 2, 3, 6, 8, 11, 12)",1.0
波次68,"(7, 2, 3, 4, 6, 7, 8, 9)",1.0
波次68,"(7, 1, 3, 4, 6, 8, 11, 14)",1.0
波次68,"(7, 2, 3, 6, 11, 13, 14, 17)",1.0
波次68,"(7, 1, 8, 9, 13, 14)",1.0
波次68,"(7, 1, 2, 7, 9, 11, 13)",1.0
波次68,"(7, 1, 5, 6, 7, 9, 11)",1.0
波次68,"(7, 1, 2, 5, 8, 11, 14)",1.0
波次68,"(7, 1, 2, 7, 9, 11, 12, 14)",1.0
波次68,"(7, 3, 4, 7, 8, 13, 17)",1.0
波次68,"(7, 1, 4, 7, 13, 14, 17)",1.0
波次68,"(7, 1, 2, 3, 8, 9, 13)",1.0
波次68,"(7, 1, 3, 8, 9, 11, 12)",1.0
波次68,"(7, 1, 4, 5, 6, 13, 14)",2.0
波次68,"(7, 1, 2, 3, 7, 9, 12)",1.0
波次68,"(7, 1, 3, 8, 9, 12, 14)",1.0
波次68,"(7, 1, 2, 6, 7, 9, 14)",1.0
波次68,"(7, 3, 4, 5, 7, 9, 14, 17)",1.0
波次68,"(7, 1, 2, 5, 8, 9)",1.0
波次68,"(7, 1, 2, 5, 6, 7, 8, 14)",1.0
波次68,"(7, 1, 2, 5, 13, 14, 17)",1.0
波次68,"(7, 1, 2, 6, 7, 8, 11, 12)",1.0
波次68,"(7, 1, 2, 8, 9, 11, 14, 17)",1.0
波次68,"(7, 1, 4, 6, 11, 13, 14)",1.0
波次68,"(7, 1, 2, 3, 4, 6, 9, 11)",1.0
波次68,"(7, 1, 5, 7, 9, 11, 13)",1.0
波次68,"(7, 1, 2, 7, 8, 11, 12)",1.0
波次68,"(7, 1, 2, 3, 7, 11, 13)",1.0
波次68,"(7, 1, 2, 3, 4, 7, 8)",1.0
波次68,"(7, 4, 5, 8, 11, 13, 17)",2.0
波次68,"(7, 1, 3, 9, 11, 13, 14)",1.0
波次68,"(7, 1, 2, 6, 8, 12, 13, 14)",1.0
波次68,"(7, 2, 3, 8, 9, 11, 13, 17)",1.0
波次68,"(7, 1, 3, 7, 8, 14)",1.0
波次68,"(7, 4, 7, 8, 11, 13, 17)",1.0
波次68,"(7, 1, 4, 8, 9, 13, 17)",1.0
波次68,"(7, 1, 6, 7, 8, 9, 11)",1.0
波次68,"(7, 1, 4, 5, 11, 13, 14)",1.0
波次68,"(7, 1, 5, 6, 8, 12, 14)",1.0
波次68,"(7, 1, 3, 6, 8, 9, 11)",1.0
波次68,"(7, 1, 5, 9, 12, 14)",1.0
波次68,"(7, 1, 3, 4, 5, 6, 9)",1.0
波次68,"(7, 1, 2, 4, 5, 9, 14)",1.0
波次68,"(7, 1, 3, 4, 7, 8, 9, 13)",1.0
波次68,"(7, 1, 2, 5, 11, 13, 14)",1.0
波次68,"(7, 1, 4, 5, 13, 14, 17)",1.0
波次68,"(7, 3, 4, 5, 7, 13, 17)",1.0
波次68,"(7, 5, 7, 8, 9, 12, 13, 17)",1.0
波次68,"(7, 5, 7, 9, 11, 12, 13, 17)",1.0
波次68,"(7, 1, 2, 4, 7, 8, 14)",1.0
波次68,"(7, 1, 5, 6, 8, 11, 14)",1.0
波次68,"(7, 1, 4, 6, 7, 9, 11)",1.0
波次68,"(7, 1, 2, 5, 13, 14)",1.0
波次68,"(7, 1, 4, 5, 8, 13, 17)",1.0
波次68,"(7, 1, 2, 5, 6, 9, 12)",1.0
波次68,"(7, 1, 2, 4, 5, 8, 13)",1.0
波次68,"(7, 1, 2, 3, 5, 8, 11)",1.0
波次68,"(7, 1, 2, 4, 7, 11, 14)",1.0
波次68,"(7, 1, 2, 3, 8, 9, 11)",1.0
波次68,"(7, 5, 7, 8, 9, 12, 17)",1.0
波次68,"(7, 1, 2, 3, 8, 14, 17)",1.0
波次68,"(7, 4, 5, 7, 8, 9, 12)",1.0
